listing_id,id,date,reviewer_id,reviewer_name,comments,Positive Words,Negative Words
565171585673492875,881162129732785511,2023-04-30,238688837,Alli,"Diana was extremely responsive and helpful right from the start! She allowed us to check in a bit early and was communicative the whole stay. Her apartment is adorable, cozy, and spotless with absolutely everything you need. Super comfy bed also! 10/10!","['responsive', 'helpful', 'right', 'adorable', 'cozy', 'spotless', 'super', 'comfy']",[]
565171585673492875,887004305447168206,2023-05-08,511624164,Isaiah,Loved the place nice and cozy perfect for a weekend getaway,"['loved', 'nice', 'cozy', 'perfect']",[]
565171585673492875,890627001065451757,2023-05-13,41731849,Matthias,"Pretty good stay with somewhat sporty neighborhood. We felt it was a bit overpriced, but overall a good place to stay","['pretty', 'good', 'sporty', 'good']",['overpriced']
565171585673492875,901468748935485691,2023-05-28,218665233,Crystal,What a beautiful spot & with the instructions I was able to enjoy all the amenities!,"['beautiful', 'enjoy']",[]
565171585673492875,958669339721508950,2023-08-15,353075744,Abraham,"Place looked like the pictures. Quaint apartment with all your needs. Close to downtown area, about a 2 minute drive. Place was very clean.","['like', 'quaint', 'clean']",[]
565171585673492875,960844138365525588,2023-08-18,23089506,Ali,Very spacious. Comfy bed. Clean. Very kind and helpful host.,"['spacious', 'comfy', 'clean', 'helpful']",[]
565171585673492875,961626881537548208,2023-08-19,457072786,Mariah,"Beautiful apartment. Very comfortable bed. Highly recommended. Just a few minutes' drive to a beautiful, riverfront trail for biking or running. You will enjoy!","['beautiful', 'comfortable', 'recommended', 'beautiful', 'enjoy']",[]
565171585673492875,962305178597234794,2023-08-20,128953153,Paul,"Le logement est à 7 minutes à pied de la MVP Arena, ce qui est parfait lorsqu'on se rend à un spectacle. Il est à côté de différents points touristiques aussi. Gros point positif pour le stationnement! Bonne communication avec Diana, qui fournit des instructions claires et précises.",[],[]
565171585673492875,967421875955796469,2023-08-27,162715056,Ruth,Great stay in Albany!,['great'],[]
565171585673492875,968898969390895363,2023-08-29,110542737,Whitney,Totally enjoyed my stay. The property lived up to the pics and was worth the price. The property exceeded my expectations.  Diana provided clear instructions and communication was good. I will definitely stay here again.,"['enjoyed', 'worth', 'exceeded', 'clear', 'good']",[]
565171585673492875,972465726455051627,2023-09-03,67324038,Liz,"Diana’s place was exactly what we were looking for! The price was excellent, the place was clean and quiet, and Diana was extremely kind and welcoming and very responsive. When I had trouble finding the door code through the Airbnb app, she responded right away sending everything I needed! Only 40 minutes from SPAC, would definitely come back!","['excellent', 'clean', 'quiet', 'responsive', 'right']",['trouble']
565171585673492875,993558267725950593,2023-10-02,388727869,Erick,definitely was worth the stay would go every trip 10/10,['worth'],[]
565171585673492875,998594604835954991,2023-10-09,346091385,Riley,"Super comfy apartment. Nice bed, TV, kitchen, and bathroom. Diana was great, very responsive and helpful. Provided help with the door lock and got extra towels for me when I asked. Only downfall, very sketchy neighborhood. I did not feel safe leaving my car, especially at night. Not ideal for a single, female traveler. Taking my dog out to potty before bed was very nerve racking.","['super', 'comfy', 'nice', 'great', 'responsive', 'helpful', 'safe', 'ideal']","['downfall', 'sketchy']"
565171585673492875,1002245557244822791,2023-10-14,416512563,Teresa,"The apartment airbnb was very cute and cozy. Liked the huge bathroom & shower/jacuzzi tub. Enjoyed the large, comfy bed. Nice kitchen amenities. Decorated nicely. Allowed for our dogs.<br/>The only recommendations I would have is to hopefully add some dehumidifier to the bathroom (you can tell the old building gets moisture, especially being on the ground floor there were drain flies&silver fish).<br/>Liked the inside of the airbnb, however it is inside a building with other apartments and public. Was loud at night, felt unsafe, someone tried getting in behind us after the coded door shut and we were getting into the coded apartment. Let it be known it’s worth being close to things in the heart of the city, however you take the risk. My boyfriends truck was broken into (as were most other cars in the lot and around the city that night). We had some items stolen from the truck. Obviously a host cannot control this but it is a rougher part of town. Not very nice or convenient to walk dogs.","['cute', 'cozy', 'liked', 'enjoyed', 'comfy', 'nice', 'nicely', 'recommendations', 'liked', 'worth', 'nice', 'convenient']","['drain', 'loud', 'unsafe', 'risk', 'broken', 'stolen']"
565171585673492875,1003720758069771866,2023-10-16,501440266,Shimeika,"Beautiful place, as soon you walk in you feel right at home. It was very clean and spacious. We enjoyed it very much wish we could’ve stayed there forever.","['beautiful', 'right', 'clean', 'spacious', 'enjoyed']",[]
565171585673492875,1013053593340166724,2023-10-29,83380866,Shanta,"Very homey and comfortable, worth the momey and stay","['comfortable', 'worth']",[]
565171585673492875,1029823949216382107,2023-11-21,537729636,Cs,This was a great place to stay. Very clean and comfy. I would definitely stay here again!,"['great', 'clean', 'comfy']",[]
565171585673492875,1033431333838670522,2023-11-26,536533990,Gabi,Wonderful apartment!!,['wonderful'],[]
565171585673492875,1038432940529960261,2023-12-03,169770958,Emily,Diana was a very lovely host. She gave great instructions/communication for our stay to go smoothly. The place is as described and very close to downtown Albany with lots to do.,"['lovely', 'great', 'smoothly']",[]
565171585673492875,1043550504542473435,2023-12-10,387976578,Katherine,Great place to stay. Very comfortable. Just the weekend that was needed,"['great', 'comfortable']",[]
565171585673492875,1053024615084534648,2023-12-23,174908466,Amy,"Diana’s place was exactly as described.  She gave thorough instructions.  The parking was exactly as described, and when I had questions she responded promptly.  Her place was clean, and was in a secure building.  The neighborhood is centrally located, and other than people opening the door to come in, I heard no noise.  She was accommodating, and a wonderful host.  I did not rent the AirBnb to do activities, but if you are this is a great place to do so.  It was relaxing and felt like a home away from home.  I look forward to utilizing other properties she has posted as well.  The bed was comfortable, and she provided enough linens.  The biscotti and coffee were also great touches.  I will definitely be booking with her again.","['promptly', 'clean', 'secure', 'wonderful', 'great', 'like', 'well', 'comfortable', 'enough', 'great']",['noise']
565171585673492875,1068216988205761551,2024-01-13,417904859,Travis,Very nice play. Even better than the photos. Loved the layout. Would book again. Instructions were clear,"['nice', 'better', 'loved', 'clear']",[]
565171585673492875,1089231005744438363,2024-02-11,364631932,Tory,very convenient location near the arena and downtown area in Albany. Short walk to many things with convenient off-street parking included. we will stay again when in town for the next event!,"['convenient', 'convenient']",[]
565171585673492875,1097912073705763123,2024-02-23,371729731,Brandon,Great experience every time,['great'],[]
565171585673492875,1104425354930547670,2024-03-03,501878989,Robert,"Place is very clean, bed was very comfortable","['clean', 'comfortable']",[]
565171585673492875,1114521491890502068,2024-03-17,290657215,Talitha-Koumi,"This is the 2nd time I’ve stayed at one of Diana’s Airbnb’s and I am thoroughly impressed with her professionalism, quick responsiveness and flexibility.  This apartment has a unique theme and aesthetic that definitely makes you feel like home.  The king size bed and jacuzzi tub are definitely a highlight.  Highly recommend Diana and this property.  The location is perfect!","['impressed', 'flexibility', 'like', 'recommend', 'perfect']",[]
581057744765912905,810958437878318541,2023-01-23,490196685,Marissa,"I really loved the space, I utilized it for photography, it’s perfect for your creative endeavors.<br/>Parking was tricky, it is not the safest neighborhood, I would’ve loved to have access to parking in the lot that belonged to the bnb unit. That would’ve made me feel more secure.<br/>There were a few things that I needed and communicated with Linda at the end of my stay, I have hope that she will take it into consideration as she communicated very well with my concerns.","['loved', 'perfect', 'creative', 'loved', 'well']","['tricky', 'concerns']"
581057744765912905,815231663870585324,2023-01-29,301681936,Flawless,Def worth will be booking again in a month 🤞🏽,['worth'],[]
581057744765912905,830448816760476618,2023-02-19,6196992,Jermaine,"You want to break from the norm at a bnb stay, this is the place for you. The unique layout of a loft that doubles as a studio made for a special visit. My only concern was the security of the space. The doors didn't seem as secure, both front door and apt entrance door. The blinds at the front was see through and it didn't make me feel comfortable walking around.  I usually hate the conforming bed but I must say sleeping on this one, it sorta left me in a deep sleep for the entire duration of my sleep. That's always a good sign.","['secure', 'comfortable', 'good']","['break', 'concern', 'hate']"
581057744765912905,831142574100580697,2023-02-20,46970154,Michael Max,"A lovely large open space, very unique.",['lovely'],[]
581057744765912905,834775404168843487,2023-02-25,57295310,Kerynn,"Linda’s spot was beautiful. It was a really interesting stay if you’re into boudoir photography, or need a green screen. I stayed with my boyfriend to visit the egg, and it was a clean, nice stay","['beautiful', 'interesting', 'clean', 'nice']",[]
581057744765912905,844952859423559486,2023-03-11,104296335,Christopher,"Great, unique little place in a great location. Will certainly book again!","['great', 'great']",[]
581057744765912905,850747276745607883,2023-03-19,342384016,Emondalin,Would stay again,[],[]
581057744765912905,855751569079875347,2023-03-26,469166662,Isaiah,Loved my time here!,['loved'],[]
581057744765912905,871025140802073983,2023-04-16,358926461,Amanda,Matches description and photos perfectly,['perfectly'],[]
581057744765912905,881178194390507234,2023-04-30,358926461,Amanda,Works for intended purposes. Great spot to do photoshoots.,"['works', 'great']",[]
581057744765912905,891313212130547742,2023-05-14,3777522,Emmett,Linda’s spot is incredible and she is a pleasure to work with. Highly recommend!!,"['incredible', 'pleasure', 'work', 'recommend']",[]
581057744765912905,894207947839215368,2023-05-18,11275382,Fred,"Linda was a great host.  I appreciated her immediate response and accommodation on short notice.  This is a spectacular spot!!! Very good to walk around and think - there is a lot of room and it's a lot of fun.  If walking, recommend staying down the hill on Sherman for safety.","['great', 'appreciated', 'spectacular', 'good', 'fun', 'recommend']",[]
581057744765912905,896455382189046926,2023-05-21,374049339,Seth,"To say the least, I was floored, Place was perfect!!!!!!!!! I felt like a KING!!!!!!!!! Place is Dooooope, super clean, speechless all and all. I accidentally put the wrong time of departure, and she hit me back, LIKE THAT!!!! Which I was very thankful, because I already came from a previous Airbnb, which was horrific, and then got THIS SPOT. I slept peacefully. <br/>Thank you LINDA","['perfect', 'like', 'super', 'clean', 'like', 'thankful', 'peacefully', 'thank']","['floored', 'wrong', 'horrific']"
581057744765912905,900019730540637354,2023-05-26,147260641,Michael,This place was GREAT for the purpose that I needed it for. It doubled great for a photoshoot location and a place to stay. There are many options if you have a great creative vibe! <br/>I would DEFINITELY rent this place again!,"['great', 'great', 'great', 'creative']",[]
581057744765912905,913777015262562091,2023-06-14,356035265,Chase,Very clean nice place. Would stay again.,"['clean', 'nice']",[]
581057744765912905,936990800531365554,2023-07-16,504598537,James,The place is very clean and the communication was prompt and effective.  <br/>Thank you.,"['clean', 'prompt', 'effective', 'thank']",[]
581057744765912905,947154028464040084,2023-07-30,526779538,Aliciah,"I Posted A Videos Of The Place & A Lot Of People Slid Up Wanting To Book There Too, The Bed Is Comfortable It’s Very Spacious I Loved It","['comfortable', 'spacious', 'loved']",[]
581057744765912905,997880901213285594,2023-10-08,479296469,Jeannine,Xx,[],[]
581057744765912905,1015301592208075436,2023-11-01,479296469,Jeannine,Kk,[],[]
581057744765912905,1078398152826568636,2024-01-27,125693831,Michh,Amazing location!<br/>Only issue is the parking!,['amazing'],['issue']
581057744765912905,1094237252454965587,2024-02-18,556167314,Shemacia,"Linda was an extreme help, I did have an issue upon check in with some major things within the place but she resolved the issues as fast as she could and was extremely sufficient in her work! I would def stay here again! However it is a lot of open space so if you plan on staying in the winter and can’t take the cold nights make sure you bring yourself an extra heater lol overall though I thoroughly enjoyed my stay!","['fast', 'sufficient', 'work', 'enjoyed']","['issue', 'issues', 'cold']"
588298411730694861,859451190318684631,2023-03-31,108565860,Cynthia,Modern and spacious. Very responsive landlord. Off-street parking a big plus. Great location for job in downtown Albany.,"['modern', 'spacious', 'responsive', 'great']",[]
588298411730694861,881854332892049671,2023-05-01,68677356,Gene,Mike has done a great job renovating this entire building - it's a solid mix of traditional and modern with all the conveniences you'd need and then some.  A secure parking space downtown was a big plus.  Solid stay,"['great', 'solid', 'modern', 'secure', 'solid']",[]
588298411730694861,951470036539135924,2023-08-05,505599195,Cole,Great place for extend stay,['great'],[]
588298411730694861,1047234589339866724,2023-12-15,210551105,Honey,I really enjoyed my stay here. Very clean and spacious. Looks just like the pictures. Michael is also a responsive  host. I had no problems during my stay at all!,"['enjoyed', 'clean', 'spacious', 'like', 'responsive']",['problems']
588298411730694861,1065970503100979732,2024-01-10,280755444,Lydia,"I ended up needing to book a place last minute for a two-ish week stay, and Michael’s place was perfect! It was very clean and quiet. Michael is very responsive and made sure I had everything I needed. Definitely would recommend this stay while in Albany!","['perfect', 'clean', 'quiet', 'responsive', 'recommend']",[]
593272120497643087,795663113367797072,2023-01-02,291084723,Klaire,"We loved our stay in Albany. The house was absolutely beautiful. It had such cool and interesting artwork. Justin was extremely friendly and nice showing us all the fun features of the house, and thomas was super helpful giving us clear instructions for getting in the house and finding our room. Would definitely recommend for a relaxing weekend away.","['loved', 'beautiful', 'cool', 'interesting', 'friendly', 'nice', 'fun', 'super', 'helpful', 'clear', 'recommend']",[]
593272120497643087,802194792699624439,2023-01-11,143989220,Daniel,Thomas and Justin were very receptive to anything I needed and were really overall above and beyond. I’d highly recommend this stay and I am planning on even coming back to enjoy the pool in the summer!,"['receptive', 'recommend', 'enjoy']",[]
593272120497643087,805822904987192486,2023-01-16,310477496,Steve,"Great stay with Thomas - friendly, welcoming atmosphere ... great location. If i had a question, he answered it within a minute or two. Great experience, hope to be back soon!","['great', 'friendly', 'great', 'great']",[]
593272120497643087,809453529537700548,2023-01-21,420726136,Jamie,beautiful space for a very reasonable price. Incredibly clean and there was everything we needed.,"['beautiful', 'reasonable', 'incredibly', 'clean']",[]
593272120497643087,810851197312785359,2023-01-23,79390011,Brandon,"Both gentlemen were both very nice and the home is fantastic! With that being said, this is a shared space with two men. The ad was very misleading as I was under the impression that this was a private space. This is along the lines of a traditional bnb. Upon arrival (14 hr drive from Tennessee) one of the gentlemen showed me around the house and explained the rules, etc. After asking him if we were going to be alone in the house, he then let me know that there were two other room rentals in the house but insisted we were the only guests for the night. So my family and I settled in but were later surprised by the arrival of the owner and his boyfriend. After telling me that he lived next door, I find out that they too live in the house. They were more than accommodating to me and my family but need to be more clear in the ad about the arrangements.","['nice', 'fantastic', 'clear']",['misleading']
593272120497643087,824686816517609068,2023-02-11,25819444,Cyndi,"Beautiful,  immaculate house.<br/>My daughter loved all the stuffed animals around the house. Made her feel much more at ease being in a strangers home.<br/>Will be back in the summer!","['beautiful', 'immaculate', 'loved', 'ease']",[]
593272120497643087,825434427221824854,2023-02-12,126819496,Dante,Perfect cozy quiet,"['perfect', 'cozy', 'quiet']",[]
593272120497643087,829065166710019563,2023-02-17,500539296,Janelle,I really enjoyed my stay. The house was beautiful and the suite that I stayed in was very clean and cozy. My favorite part about my stay was the deep soaking tub. The hosts were very friendly and welcoming. I would definitely recommend.,"['enjoyed', 'beautiful', 'clean', 'cozy', 'favorite', 'friendly', 'recommend']",[]
593272120497643087,830434465003114364,2023-02-19,487684683,Matthew,Beautiful house kept nice by lovely people. Absolute perfect decorations in the house. 10/10 would stay again.,"['beautiful', 'nice', 'lovely', 'perfect']",[]
593272120497643087,835517433769944875,2023-02-26,206718337,Tyler,"It was beautiful inside and out. It is hidden gem in Albany. Justin was a great host, he had no problem answering any question and helping out! The house was perfect; it has so much positive energy. Not to mention the kitchen was amazing, the interior was exactly like the pictures and more. I will 100% be back.","['beautiful', 'gem', 'great', 'helping', 'perfect', 'positive', 'amazing', 'like']",['problem']
593272120497643087,838392269817872799,2023-03-02,491281795,Shanise,Great host very helpful,"['great', 'helpful']",[]
593272120497643087,840587942393382235,2023-03-05,444517364,Kathy,A beautiful home and lovely stay,"['beautiful', 'lovely']",[]
593272120497643087,842764510005500054,2023-03-08,396600287,Melanie,"We requested our room at 9:30pm for that night and he immediately responded. Accommodations were luxurious, especially for the price. We would love to come back with friends and just enjoy our time there! <br/>Let us use the hot tub anytime!","['luxurious', 'love', 'enjoy', 'hot']",[]
593272120497643087,845716222787378818,2023-03-12,67856138,Barry,Always a great place. Best in Albany .,"['great', 'best']",[]
593272120497643087,850712077692100514,2023-03-19,177875177,Kate,"The photos do not do this place justice! Definitely better than your average Hotel or private room from Airbnb. Thomas' place was absolutely beautiful, and unqiue. It seemed like everywhere you turned, there was something that constantly stood out. So many things about this house that stood out from other Airbnb's that we've stayed. The place is big enough to be interact with Tom, or any other guest; as well as having your personal space. Thomas was a wonderful host, very personable and friendly! The rooms were spotless, extremely cozy, and we wished we had stayed more days! My partner and I often come up to Albany, so it's nice to have found a gem to come stay in when we do! Thank you so much Tom, we had an amazing time!","['better', 'beautiful', 'like', 'enough', 'well', 'wonderful', 'friendly', 'spotless', 'cozy', 'nice', 'gem', 'thank', 'amazing']",[]
593272120497643087,852152311005694996,2023-03-21,389765886,Sumayya,"⭐️⭐️⭐️⭐️⭐️This was the  one of the single most beautiful homes I’ve ever seen!! The decorations were so cute and the art was so abstract. Thomas definitely has an eye for interior decoration. The pups were so cute the little ones a little yappy in the beginning but harmless. I loved the amenities really enjoyed the hot tub and backyard area. Wasn’t able to play pool because we couldn’t find the sticks but we did arrive late so it would’ve probably been too loud. Really good area everything is in walking distance. Thomas and Justin were also really nice, professional and accommodating. Would 100% recommended!⭐️⭐️⭐️⭐️⭐️","['beautiful', 'cute', 'cute', 'harmless', 'loved', 'enjoyed', 'hot', 'good', 'nice', 'recommended']",['loud']
593272120497643087,855836134194177149,2023-03-26,506431749,Doris,"We had a fantastic time! Thomas was a wonderful host. The  house was absolutely beautiful, and the atmosphere was so relaxed that we immediately felt right at home! We’re hoping to visit again soon!","['fantastic', 'wonderful', 'beautiful', 'relaxed', 'right']",[]
593272120497643087,868161238290705246,2023-04-12,174917684,MaryEllen,Excellent accommodations in the capital city. Easy to get to places and our room was spacious/inviting. We felt comfy in all rooms and enjoyed the hot tub every evening. Great central location to do the tourist stuff yet good choice if traveling for other agendas.,"['excellent', 'easy', 'comfy', 'enjoyed', 'hot', 'great', 'good']",[]
593272120497643087,870361712808135644,2023-04-15,211436290,Sean,"Excellent home with adequate space to spread out and enjoy the stay among other guests. All around great vibes and hospitality, very close to many local attractions and breweries, wineries, restaurants and more!","['excellent', 'adequate', 'enjoy', 'great']",[]
593272120497643087,871774640198913978,2023-04-17,106179674,Rachael,"This is one of the most incredible airbnb's stays I have ever had!<br/>The hosts were very quick to respond to my questions prior to the stay. Finding the home was very easy, and there was plenty of parking.<br/>The home itself is BEAUTIFUL! Hardwood floors, high ceilings, a billiard room, and lounge area filled with eclectic touches that make you just want to sit and soak it all it. The bedrooms are upstairs and the instructions to our room were very easy to follow. The room looked just like the posting, I would say BETTER! Our room included a private bathroom with a deep soaking tub that was DEVINE.<br/>Down in the common area, there is also a giant kitchen with plenty of room to accommodate small or larger groups. Outside the yard is very well maintained, so beautiful and comfortable. there is a high fence around the entire backyard, and the hosts even provided poop bags! Can'twait to come back when the pool is open!","['incredible', 'easy', 'beautiful', 'easy', 'like', 'better', 'well', 'beautiful', 'comfortable']",[]
593272120497643087,880458502379904299,2023-04-29,198516521,Lauren,"I genuinely enjoyed my stay at this beautiful home! I booked day-of, and Thomas, the host, even allowed me to check in an hour early! Upon arrival, I spent a while just admiring the space’s design, and all of its interesting decor. Thomas truly has fantastic taste. The master suite was amazing! I felt so at home throughout my entire stay. It was super private and very clean. Probably one of my favorite airbnb experiences!","['enjoyed', 'beautiful', 'admiring', 'interesting', 'fantastic', 'master', 'amazing', 'super', 'clean', 'favorite']",[]
593272120497643087,881168272217102271,2023-04-30,454011255,Christopher,Great stay!!,['great'],[]
593272120497643087,881887750477863573,2023-05-01,511005074,BradQuan,Loved it here! Amazing place and would highly recommend 💯👌🏾,"['loved', 'amazing', 'recommend']",[]
593272120497643087,886267879570725176,2023-05-07,418993512,Benny,"absolutely amazing! no questions asked amazing hosts, really really clean place and extremely cozy! super recommended","['amazing', 'amazing', 'clean', 'cozy', 'super', 'recommended']",[]
593272120497643087,889146194532634634,2023-05-11,418457868,"Ana, Lydia",Thomas and Justin were super friendly and very helpful. The room we stayed in was very nice! The decor was a nice touch in every room. I would for sure stay again and definitely recommend. The fire pit was my boyfriends favorite part. Thank you again for a very needed peaceful stay.,"['super', 'friendly', 'helpful', 'nice', 'nice', 'recommend', 'favorite', 'thank', 'peaceful']",[]
593272120497643087,891288384383525953,2023-05-14,132574627,Joey,"The house is gorgeous and the environment is great to relax in. The hosts are super friendly and create an environment conducive community. I had a great time chatting with the hosts and guests! If I’m back in the area, they would be my first choice.","['gorgeous', 'great', 'super', 'friendly', 'great']",[]
593272120497643087,894195821062547470,2023-05-18,45632347,Sara,amazing house and a real luxury to stay there,"['amazing', 'luxury']",[]
593272120497643087,896368493752135927,2023-05-21,7524,Seema,"Thomas and Justin were so welcoming, easy going, flexible, and professional. The room was absolutely spotless with just enough whimsy to make it super cozy and fun. This house has tons of personality! I would definitely stay here again and I have zero reservations in recommending this listing to anyone visiting this area.","['easy', 'flexible', 'spotless', 'enough', 'super', 'cozy', 'fun']",[]
593272120497643087,899310832127544005,2023-05-25,11065233,Erika,One of the best Airbnb experiences I have ever had! Solo travel here felt warm and safe.,"['best', 'warm', 'safe']",[]
593272120497643087,901416883612976671,2023-05-28,135621792,Chana,"Clean, comfortable, friendly atmosphere. The pool and outdoor space are great. Highly recommend!","['clean', 'comfortable', 'friendly', 'great', 'recommend']",[]
593272120497643087,902159730766564715,2023-05-29,502934606,Elena,Tom was very flexible and accommodating beautiful pool area,"['flexible', 'beautiful']",[]
593272120497643087,910218728603996733,2023-06-09,69976834,Jenifer,"we stayed there because there was a concert at MVP arena. so we got an Uber to a restaurant about 5 minutes away and then walked a few blocks to the concert<br/>what a wonderful spot and I'm sure I'm not the only one who's grateful that this is an Airbnb!! stayed in the master suite and the bed is off the charts comfortable...the kitchen is gorgeous and I appreciate being able to put our snacks and beer in the fridge. did not get to use beautiful deep bathtub, maybe next time ;-)<br/>only thing I would suggest is possibly putting room numbers on the doors? there are lots of them LOL and I felt bad having to bother Justin a few times to figure out where the room was. <br/>the entire place was so unique and had such a great energy... it was quiet and everyone I met, even for just a few minutes.. was super respectful of the space...Justin was immediately responsive to any questions and it was great getting to chat with him about the space. thanks again!!","['wonderful', 'grateful', 'master', 'comfortable', 'gorgeous', 'appreciate', 'beautiful', 'great', 'quiet', 'super', 'respectful', 'responsive', 'great']","['bad', 'bother']"
593272120497643087,916728309818214024,2023-06-18,29164045,Jesse,"It was such a beautiful space and very clean. Matches the description perfectly, and the host is very friendly and welcoming.","['beautiful', 'clean', 'perfectly', 'friendly']",[]
593272120497643087,917371735648628615,2023-06-19,368617761,Thomas,Thank you for your time and consideration.,['thank'],[]
593272120497643087,920286614054003417,2023-06-23,1289635,Alan,An absolutely beautiful house with swimming pool & gardens<br/>Thomas & Justin were both really fantastic <br/>Lucky Albany visitors!!,"['beautiful', 'fantastic', 'lucky']",[]
593272120497643087,925359021965946360,2023-06-30,55695061,Alyssa,"Do not hesitate to reserve this room. This was the most beautiful, best Airbnb I have ever stayed  in. Ample amount of amenities from pool, hot tub, pool table, walking around the home and looking at the beautiful details and decor. There were plenty of towels, hair dryer, toilet paper, paper towels, soap and shampoo + conditioner.  The bed is huge and comfy, with a/c. I felt right at home. It’s just gorgeous, and so peaceful. There’s always coffee in the morning, and I really enjoyed sitting outside while drinking coffee, and reading a book. Thank you so much Justin and Tom for your amazing hospitality. I can not wait to be back!","['beautiful', 'best', 'ample', 'hot', 'beautiful', 'comfy', 'right', 'gorgeous', 'peaceful', 'enjoyed', 'thank', 'amazing']",[]
593272120497643087,926880299247796072,2023-07-02,220147732,Samuel,"When we found, it seemed almost too good to be true. Everything was as perfect as it seemed online. Thomas is the most thoughtful, gracious host; Justin was also an amazing help.  He provided us with all the information we needed and showed us around. The flat is just perfect! Kitchen is compact and contains everything one needs. Overall 10/10.","['good', 'perfect', 'thoughtful', 'gracious', 'amazing', 'perfect', 'compact']",[]
593272120497643087,928312865295776334,2023-07-04,106179674,Rachael,Always a pleasureaa,[],[]
593272120497643087,940615713704859597,2023-07-21,107942671,Alexandra,"AMAZING!!!!  Comfortable, relaxing, easy to find and a great place to get to anyplace in Albany in ten minutes… <br/>The hosts are “the best “ <br/>I will be back… <br/>It’s truly a gem of a spot… I felt so welcomed and at home💕","['amazing', 'comfortable', 'easy', 'great', 'best', 'gem']",[]
593272120497643087,945010202370766824,2023-07-27,82935237,Sarah Kenny,"Book this air bnb. This was, far + away, the best air bnb experience I've ever had. <br/>First, the most important thing for me in finding a place to stay (+ what stresses me out the most) is cleanliness + whether the room will match the photos. This place is  quite literally spotless.  Cleaner than hotels I've stayed at. <br/>Second, it was welcoming and easy. I stayed at this air bnb to study for and take the NY bar exam and it could have been incredibly stressful. It was not. It's not an overstatement to say that the peace, comfort, cleanliness, and kindness I felt here directly contributed to a better performance. Justin is a national treasure + angel on earth. Thom (away when I was there) was responsive + gracious at every turn. <br/>Third, this is a great place to do literally anything in this area. I hadn't planned to return to Albany before the exam, but now hope to return this winter (so do my parents) just to stay here + explore. An asset to the community. Thank you Thom + Justin!!","['best', 'important', 'cleanliness', 'spotless', 'cleaner', 'easy', 'incredibly', 'peace', 'comfort', 'cleanliness', 'kindness', 'better', 'treasure', 'angel', 'responsive', 'gracious', 'great', 'thank']","['stresses', 'stressful', 'overstatement']"
593272120497643087,949316003360242991,2023-08-02,418403408,Adam,Amazing place to stay! The hosts were very friendly and welcoming and we had a great time. The place is gorgeous!,"['amazing', 'friendly', 'great', 'gorgeous']",[]
593272120497643087,961673595560284853,2023-08-19,25738259,Lynn,"We had an amazing stay at Thomas home. It was a beautiful house and amazing backyard. We met Thomas upon arrival and communicated with Justin via text. Both were wonderful hosts.  The bed was comfortable, the bathroom stunning and the decor around the house was fabulous! Loved every bit of our time there and hope to book again in the future.","['amazing', 'beautiful', 'amazing', 'wonderful', 'comfortable', 'stunning', 'fabulous', 'loved']",[]
593272120497643087,966034332925607620,2023-08-25,386715037,Megan,"Wonderful, the details enhanced the beauty and comfort of the experience.  Pool and hot tub really nice amenities.  Kids had a really great time and didn’t want to leave! Host worked with us when we had a change in travel plan.  Would stay there again.","['wonderful', 'enhanced', 'beauty', 'comfort', 'hot', 'nice', 'great', 'worked']",[]
593272120497643087,966675997170366841,2023-08-26,25819444,Cyndi,"This is our second time staying at Thomas . The house, pool, hot tub and bathrooms were immaculate.<br/>The bed was super comfy and there were stuffed animals all around which made my daughter feel right at home.<br/>Totally worth every penny.","['hot', 'super', 'comfy', 'right', 'worth']",[]
593272120497643087,968132180045638041,2023-08-28,104715582,Frances,This place is gorgeous! They did a great job decorating and making sure they had everything a guest would need. Hosts were super friendly and helpful. I will definitely be booking a new stay!,"['gorgeous', 'great', 'super', 'friendly', 'helpful']",[]
593272120497643087,972514835255857866,2023-09-03,31146625,Lizzy,"Highly recommend the Jesse Buel house and host Thomas for your stay in Albany and as a gateway to the Hudson Valley!! It is an easy drive to the Saratoga Performing Arts Center as well as some excellent food, hiking, nature, and breweries. <br/>The Jesse Buel room was perfect - comfy (massive) bed, loved the soaking tub and in-suite bathroom.<br/>The house is lovely and while some of it is shared space it is laid out for privacy and peace. The house is full of funky, fun decor around every corner. Loved the gorgeous backyard/pool/hot tub and really enjoyed chatting with Thomas and hope to come back for a longer stay!","['recommend', 'easy', 'well', 'excellent', 'perfect', 'comfy', 'loved', 'lovely', 'peace', 'fun', 'loved', 'gorgeous', 'enjoyed']",['funky']
593272120497643087,981255175874854915,2023-09-15,4611384,Susan,This was one of my favorite stays ever!!! The hosts and the home were amazing and welcoming and the yard is beautiful. So many wonderful things!! So thankful to have found this listing and I will definitely be back !,"['favorite', 'amazing', 'beautiful', 'wonderful', 'thankful']",[]
593272120497643087,986247054058365110,2023-09-22,350858680,Marcus,great place even better in person everything was spotless Thomas was a great host he was very friendly and very helpful at all times,"['great', 'better', 'spotless', 'great', 'friendly', 'helpful']",[]
593272120497643087,986988644840023063,2023-09-23,348655958,Patience,"Such a beautiful place I loved it there for the night I spent, definitely will be booking again !","['beautiful', 'loved']",[]
593272120497643087,989176413102565105,2023-09-26,52988865,Devesh,"Amazing place and great host, it was a last minute plan for us but worked out great. Tom and Justin are amazing people and what a beautiful place!!","['amazing', 'great', 'worked', 'great', 'amazing', 'beautiful']",[]
593272120497643087,990630201547734307,2023-09-28,19934506,Aaron,Most comfortable bed…ever!,['comfortable'],[]
